rating_band,chart_id,record_count,player_count,best50_count,best50_user_count,band_user_count,user_count,profile_count,total_users_in_band,best50_rate,avg_achievement,median_achievement,sss_rate,sss_plus_rate,sssplus_rate,avg_chart_rating,max_chart_rating,title,difficulty,level,internal_level,chart_type,category,is_new,best50_section
15000-15199,あつすぎの歌__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5289,100.5289,1.0,1.0,1.0,310.0,310,あつすぎの歌,master,13+,13.8,dx,POPS＆アニメ,False,old
15000-15199,ウルトラトレーラー__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5324,100.5324,1.0,1.0,1.0,310.0,310,ウルトラトレーラー,master,13+,13.8,dx,niconico＆ボーカロイド,False,old
15000-15199,ピュグマリオンの咒文__dx__master,1,1,1,1,12,12,12,12,0.0833,100.7434,100.7434,1.0,1.0,1.0,310.0,310,ピュグマリオンの咒文,master,13+,13.8,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,Alice's Suitcase__dx__master,1,1,1,1,12,12,12,12,0.0833,100.587,100.587,1.0,1.0,1.0,308.0,308,Alice's Suitcase,master,13+,13.7,dx,ゲーム＆バラエティ,False,old
15000-15199,Beautiful Future__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5187,100.5187,1.0,1.0,1.0,308.0,308,Beautiful Future,master,13+,13.7,dx,maimai,False,old
15000-15199,Empire of Winter__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5946,100.5946,1.0,1.0,1.0,308.0,308,Empire of Winter,master,13+,13.7,dx,ゲーム＆バラエティ,False,old
15000-15199,Geranium__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5186,100.5186,1.0,1.0,1.0,308.0,308,Geranium,master,13+,13.7,dx,maimai,False,old
15000-15199,Never Give Up!__dx__remaster,1,1,1,1,12,12,12,12,0.0833,100.6453,100.6453,1.0,1.0,1.0,308.0,308,Never Give Up!,remaster,13+,13.7,dx,maimai,False,old
15000-15199,Random__dx__master,1,1,1,1,12,12,12,12,0.0833,100.7013,100.7013,1.0,1.0,1.0,308.0,308,Random,master,13+,13.7,dx,ゲーム＆バラエティ,False,old
15000-15199,sølips__dx__expert,1,1,1,1,12,12,12,12,0.0833,100.5947,100.5947,1.0,1.0,1.0,308.0,308,sølips,expert,13+,13.7,dx,maimai,False,old
15000-15199,いっしそう電☆舞舞神拳！__std__master,1,1,1,1,12,12,12,12,0.0833,100.7007,100.7007,1.0,1.0,1.0,308.0,308,いっしそう電☆舞舞神拳！,master,13+,13.7,std,maimai,False,old
15000-15199,おとせサンダー__dx__remaster,1,1,1,1,12,12,12,12,0.0833,100.5403,100.5403,1.0,1.0,1.0,308.0,308,おとせサンダー,remaster,13+,13.7,dx,POPS＆アニメ,False,old
15000-15199,コトバ・カラフル__std__master,1,1,1,1,12,12,12,12,0.0833,100.7002,100.7002,1.0,1.0,1.0,308.0,308,コトバ・カラフル,master,13+,13.7,std,ゲーム＆バラエティ,False,old
15000-15199,ネトゲ廃人シュプレヒコール__std__master,1,1,1,1,12,12,12,12,0.0833,100.5744,100.5744,1.0,1.0,1.0,308.0,308,ネトゲ廃人シュプレヒコール,master,13+,13.7,std,niconico＆ボーカロイド,False,old
15000-15199,光線チューニング__std__master,1,1,1,1,12,12,12,12,0.0833,100.5349,100.5349,1.0,1.0,1.0,308.0,308,光線チューニング,master,13+,13.7,std,オンゲキ＆CHUNITHM,False,old
15000-15199,果ての空、僕らが見た光。__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6252,100.6252,1.0,1.0,1.0,308.0,308,果ての空、僕らが見た光。,master,13+,13.6,dx,maimai,False,old
15000-15199,生命不詳__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5138,100.5138,1.0,1.0,1.0,308.0,308,生命不詳,master,13+,13.7,dx,maimai,False,old
15000-15199,魔ジョ狩リ__dx__master,1,1,1,1,12,12,12,12,0.0833,100.661,100.661,1.0,1.0,1.0,308.0,308,魔ジョ狩リ,master,13+,13.7,dx,maimai,False,old
15000-15199,Everybody Say HARDCORE TANO*C__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5587,100.5587,1.0,1.0,1.0,306.0,306,Everybody Say HARDCORE TANO*C,master,13+,13.6,dx,ゲーム＆バラエティ,False,old
15000-15199,Oshama Scramble!__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6517,100.6517,1.0,1.0,1.0,306.0,306,Oshama Scramble!,master,13+,13.6,dx,maimai,False,old
15000-15199,コンティニュー！ feat. 藍月なくる__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5255,100.5255,1.0,1.0,1.0,306.0,306,コンティニュー！ feat. 藍月なくる,master,13+,13.6,dx,ゲーム＆バラエティ,False,old
15000-15199,モンダイナイトリッパー！__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5504,100.5504,1.0,1.0,1.0,306.0,306,モンダイナイトリッパー！,master,13+,13.6,dx,POPS＆アニメ,False,old
15000-15199,リッジでリッジでGO!GO!GO! -GMT mashup-__std__master,1,1,1,1,12,12,12,12,0.0833,100.5485,100.5485,1.0,1.0,1.0,306.0,306,リッジでリッジでGO!GO!GO! -GMT mashup-,master,13+,13.6,std,ゲーム＆バラエティ,False,old
15000-15199,リフヴェイン__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5054,100.5054,1.0,1.0,1.0,306.0,306,リフヴェイン,master,13+,13.6,dx,maimai,False,old
15000-15199,ECHO__std__master,1,1,1,1,12,12,12,12,0.0833,100.7344,100.7344,1.0,1.0,1.0,303.0,303,ECHO,master,13,13.5,std,niconico＆ボーカロイド,False,old
15000-15199,The Cursed Doll__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6286,100.6286,1.0,1.0,1.0,303.0,303,The Cursed Doll,master,13,13.5,dx,maimai,False,old
15000-15199,アージェントシンメトリー__std__master,1,1,1,1,12,12,12,12,0.0833,100.6209,100.6209,1.0,1.0,1.0,303.0,303,アージェントシンメトリー,master,13,13.5,std,maimai,False,old
15000-15199,ツクヨミステップ__dx__master,1,1,1,1,12,12,12,12,0.0833,100.598,100.598,1.0,1.0,1.0,303.0,303,ツクヨミステップ,master,13,13.5,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,トランスダンスアナーキー__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6017,100.6017,1.0,1.0,1.0,303.0,303,トランスダンスアナーキー,master,13,13.5,dx,東方Project,False,old
15000-15199,ピリオドサイン__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6484,100.6484,1.0,1.0,1.0,303.0,303,ピリオドサイン,master,13,13.5,dx,maimai,False,old
15000-15199,魔法少女とチョコレゐト__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5222,100.5222,1.0,1.0,1.0,303.0,303,魔法少女とチョコレゐト,master,13,13.5,dx,niconico＆ボーカロイド,False,old
15000-15199,39__std__remaster,1,1,1,1,12,12,12,12,0.0833,100.543,100.543,1.0,1.0,1.0,301.0,301,39,remaster,13,13.4,std,niconico＆ボーカロイド,False,old
15000-15199,Limit Break__std__master,1,1,1,1,12,12,12,12,0.0833,100.6033,100.6033,1.0,1.0,1.0,301.0,301,Limit Break,master,13,13.4,std,maimai,False,old
15000-15199,Make Up Your World feat. キョンシーのCiちゃん & らっぷびと__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6672,100.6672,1.0,1.0,1.0,301.0,301,Make Up Your World feat. キョンシーのCiちゃん & らっぷびと,master,13,13.4,dx,ゲーム＆バラエティ,False,old
15000-15199,NOIZY BOUNCE__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5222,100.5222,1.0,1.0,1.0,301.0,301,NOIZY BOUNCE,master,13,13.4,dx,maimai,False,old
15000-15199,Ourania__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6725,100.6725,1.0,1.0,1.0,301.0,301,Ourania,master,13,13.4,dx,maimai,False,old
15000-15199,Splash Dance!!__dx__master,1,1,1,1,12,12,12,12,0.0833,100.682,100.682,1.0,1.0,1.0,301.0,301,Splash Dance!!,master,13,13.4,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,Still__std__master,1,1,1,1,12,12,12,12,0.0833,100.5476,100.5476,1.0,1.0,1.0,301.0,301,Still,master,13,13.4,std,オンゲキ＆CHUNITHM,False,old
15000-15199,YA･DA･YO [Reborn]__std__master,1,1,1,1,12,12,12,12,0.0833,100.8155,100.8155,1.0,1.0,1.0,301.0,301,YA･DA･YO [Reborn],master,13,13.4,std,ゲーム＆バラエティ,False,old
15000-15199,ばかみたい【Taxi Driver Edition】__dx__master,1,1,1,1,12,12,12,12,0.0833,100.619,100.619,1.0,1.0,1.0,301.0,301,ばかみたい【Taxi Driver Edition】,master,13,13.4,dx,ゲーム＆バラエティ,False,old
15000-15199,パーフェクト生命__std__master,1,1,1,1,12,12,12,12,0.0833,100.564,100.564,1.0,1.0,1.0,301.0,301,パーフェクト生命,master,13,13.4,std,niconico＆ボーカロイド,False,old
15000-15199,フタタビ__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6979,100.6979,1.0,1.0,1.0,301.0,301,フタタビ,master,13,13.4,dx,maimai,False,old
15000-15199,化けの花__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5103,100.5103,1.0,1.0,1.0,301.0,301,化けの花,master,13,13.4,dx,niconico＆ボーカロイド,False,new
15000-15199,唱__dx__remaster,1,1,1,1,12,12,12,12,0.0833,100.6936,100.6936,1.0,1.0,1.0,301.0,301,唱,remaster,13,13.4,dx,POPS＆アニメ,False,old
15000-15199,絶え間なく藍色__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5916,100.5916,1.0,1.0,1.0,301.0,301,絶え間なく藍色,master,13,13.4,dx,niconico＆ボーカロイド,False,old
15000-15199,Credits__std__expert,1,1,1,1,12,12,12,12,0.0833,100.5124,100.5124,1.0,1.0,1.0,299.0,299,Credits,expert,13,13.3,std,ゲーム＆バラエティ,False,old
15000-15199,Ghost Dance__dx__master,1,1,1,1,12,12,12,12,0.0833,100.8157,100.8157,1.0,1.0,1.0,299.0,299,Ghost Dance,master,13,13.3,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,Magical Flavor__std__master,1,1,1,1,12,12,12,12,0.0833,100.5487,100.5487,1.0,1.0,1.0,299.0,299,Magical Flavor,master,13,13.3,std,maimai,False,old
15000-15199,My Dearest Song__std__master,1,1,1,1,12,12,12,12,0.0833,100.681,100.681,1.0,1.0,1.0,299.0,299,My Dearest Song,master,13,13.3,std,オンゲキ＆CHUNITHM,False,old
15000-15199,RED__dx__master,1,1,1,1,12,12,12,12,0.0833,100.7855,100.7855,1.0,1.0,1.0,299.0,299,RED,master,13,13.3,dx,POPS＆アニメ,False,new
15000-15199,Shining Ray ～僕らの絆～__dx__master,1,1,1,1,12,12,12,12,0.0833,100.7,100.7,1.0,1.0,1.0,299.0,299,Shining Ray ～僕らの絆～,master,13,13.3,dx,maimai,False,old
15000-15199,Y.Y.Y.計画!!!!__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5922,100.5922,1.0,1.0,1.0,299.0,299,Y.Y.Y.計画!!!!,master,13,13.3,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,きたさいたま2000__std__expert,1,1,1,1,12,12,12,12,0.0833,100.5635,100.5635,1.0,1.0,1.0,299.0,299,きたさいたま2000,expert,13,13.3,std,ゲーム＆バラエティ,False,old
15000-15199,アンバークロニクル__dx__master,1,1,1,1,12,12,12,12,0.0833,100.7277,100.7277,1.0,1.0,1.0,299.0,299,アンバークロニクル,master,13,13.3,dx,maimai,False,old
15000-15199,ガラテアの螺旋__std__expert,1,1,1,1,12,12,12,12,0.0833,100.7101,100.7101,1.0,1.0,1.0,299.0,299,ガラテアの螺旋,expert,13,13.3,std,maimai,False,old
15000-15199,ナイト・オブ・ナイツ__std__master,1,1,1,1,12,12,12,12,0.0833,100.7005,100.7005,1.0,1.0,1.0,299.0,299,ナイト・オブ・ナイツ,master,13,13.3,std,東方Project,False,old
15000-15199,ローリンガール__dx__master,1,1,1,1,12,12,12,12,0.0833,100.6445,100.6445,1.0,1.0,1.0,299.0,299,ローリンガール,master,13,13.3,dx,niconico＆ボーカロイド,False,new
15000-15199,不思議の国のクリスマス__std__master,1,1,1,1,12,12,12,12,0.0833,100.5923,100.5923,1.0,1.0,1.0,299.0,299,不思議の国のクリスマス,master,13,13.3,std,東方Project,False,old
15000-15199,天火明命__std__expert,1,1,1,1,12,12,12,12,0.0833,100.6841,100.6841,1.0,1.0,1.0,299.0,299,天火明命,expert,13,13.3,std,maimai,False,old
15000-15199,日本の米は世界一__std__master,1,1,1,1,12,12,12,12,0.0833,100.5304,100.5304,1.0,1.0,1.0,299.0,299,日本の米は世界一,master,13,13.3,std,POPS＆アニメ,False,old
15000-15199,Hyper Active__std__expert,1,1,1,1,12,12,12,12,0.0833,100.9107,100.9107,1.0,1.0,1.0,298.0,298,Hyper Active,expert,13,13.2,std,maimai,False,old
15000-15199,ビビデバ__dx__remaster,1,1,1,1,12,12,12,12,0.0833,100.9444,100.9444,1.0,1.0,1.0,298.0,298,ビビデバ,remaster,13,13.2,dx,POPS＆アニメ,False,new
15000-15199,"False Amber (from the Black Bazaar, Or by A Kervan Trader from the Lands Afar, Or Buried Beneath the Shifting Sands That Lead Everywhere but Nowhere)__dx__expert",1,1,1,1,12,12,12,12,0.0833,100.5097,100.5097,1.0,1.0,1.0,297.0,297,"False Amber (from the Black Bazaar, Or by A Kervan Trader from the Lands Afar, Or Buried Beneath the Shifting Sands That Lead Everywhere but Nowhere)",expert,13,13.2,dx,maimai,False,new
15000-15199,I’m Here (feat. Merry Kirk-Holmes)__dx__master,1,1,1,1,12,12,12,12,0.0833,100.7356,100.7356,1.0,1.0,1.0,297.0,297,I’m Here (feat. Merry Kirk-Holmes),master,13,13.2,dx,ゲーム＆バラエティ,False,old
15000-15199,Kattobi KEIKYU Rider__std__expert,1,1,1,1,12,12,12,12,0.0833,100.7177,100.7177,1.0,1.0,1.0,297.0,297,Kattobi KEIKYU Rider,expert,13,13.2,std,オンゲキ＆CHUNITHM,False,old
15000-15199,Magical Flavor__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5591,100.5591,1.0,1.0,1.0,297.0,297,Magical Flavor,master,13,13.2,dx,maimai,False,new
15000-15199,RIFFRAIN__dx__master,1,1,1,1,12,12,12,12,0.0833,100.8423,100.8423,1.0,1.0,1.0,297.0,297,RIFFRAIN,master,13,13.2,dx,maimai,False,old
15000-15199,Λzure Vixen__dx__expert,1,1,1,1,12,12,12,12,0.0833,100.7303,100.7303,1.0,1.0,1.0,297.0,297,Λzure Vixen,expert,13,13.2,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,ナイト・オブ・ナイツ (Cranky Remix)__dx__master,1,1,1,1,12,12,12,12,0.0833,100.7255,100.7255,1.0,1.0,1.0,297.0,297,ナイト・オブ・ナイツ (Cranky Remix),master,13,13.2,dx,東方Project,False,old
15000-15199,ハオ__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5088,100.5088,1.0,1.0,1.0,297.0,297,ハオ,master,13,13.2,dx,niconico＆ボーカロイド,False,new
15000-15199,人里に下ったアタイがいつの間にか社畜になっていた件__std__expert,1,1,1,1,12,12,12,12,0.0833,100.7642,100.7642,1.0,1.0,1.0,297.0,297,人里に下ったアタイがいつの間にか社畜になっていた件,expert,13,13.2,std,ゲーム＆バラエティ,False,old
15000-15199,妄想感傷代償連盟__std__remaster,1,1,1,1,12,12,12,12,0.0833,100.8571,100.8571,1.0,1.0,1.0,297.0,297,妄想感傷代償連盟,remaster,13,13.2,std,niconico＆ボーカロイド,False,old
15000-15199,のじゃロリック__dx__master,1,1,1,1,12,12,12,12,0.0833,100.649,100.649,1.0,1.0,1.0,294.0,294,のじゃロリック,master,13,13.1,dx,maimai,False,old
15000-15199,ホシシズク__dx__master,1,1,1,1,12,12,12,12,0.0833,100.712,100.712,1.0,1.0,1.0,294.0,294,ホシシズク,master,13,13.1,dx,maimai,False,old
15000-15199,愛包ダンスホール__dx__master,1,1,1,1,12,12,12,12,0.0833,100.8719,100.8719,1.0,1.0,1.0,294.0,294,愛包ダンスホール,master,13,13.1,dx,POPS＆アニメ,False,old
15000-15199,Customized Justice__dx__expert,1,1,1,1,12,12,12,12,0.0833,100.8848,100.8848,1.0,1.0,1.0,292.0,292,Customized Justice,expert,13,13.0,dx,maimai,False,new
15000-15199,Retribution ～ Cycle of Redemption ～__dx__expert,1,1,1,1,12,12,12,12,0.0833,100.5871,100.5871,1.0,1.0,1.0,292.0,292,Retribution ～ Cycle of Redemption ～,expert,13,13.0,dx,ゲーム＆バラエティ,False,new
15000-15199,はじまりの未来__dx__master,1,1,1,1,12,12,12,12,0.0833,100.748,100.748,1.0,1.0,1.0,292.0,292,はじまりの未来,master,13,13.0,dx,niconico＆ボーカロイド,False,new
15000-15199,ゆりかご__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5075,100.5075,1.0,1.0,1.0,292.0,292,ゆりかご,master,13,13.0,dx,niconico＆ボーカロイド,False,new
15000-15199,デビルじゃないもん__dx__master,1,1,1,1,12,12,12,12,0.0833,100.5438,100.5438,1.0,1.0,1.0,292.0,292,デビルじゃないもん,master,13,13.0,dx,niconico＆ボーカロイド,False,old
15000-15199,"Good bye, Merry-Go-Round.__dx__master",1,1,1,1,12,12,12,12,0.0833,100.4999,100.4999,1.0,0.0,0.0,314.0,314,"Good bye, Merry-Go-Round.",master,14,14.1,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,Retribution ～ Cycle of Redemption ～__dx__master,1,1,1,1,12,12,12,12,0.0833,100.1272,100.1272,1.0,0.0,0.0,311.0,311,Retribution ～ Cycle of Redemption ～,master,14,14.4,dx,ゲーム＆バラエティ,False,new
15000-15199,SILENT BLUE__std__master,1,1,1,1,12,12,12,12,0.0833,99.6773,99.6773,0.0,0.0,0.0,311.0,311,SILENT BLUE,master,14+,14.8,std,maimai,False,old
15000-15199,SUPER AMBULANCE__dx__master,1,1,1,1,12,12,12,12,0.0833,100.1538,100.1538,1.0,0.0,0.0,309.0,309,SUPER AMBULANCE,master,14,14.3,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,マツヨイナイトバグ__dx__remaster,1,1,1,1,12,12,12,12,0.0833,100.302,100.302,1.0,0.0,0.0,309.0,309,マツヨイナイトバグ,remaster,14,14.3,dx,東方Project,False,old
15000-15199,ミラクルポップ☆アドベンチャー!!!!!__dx__master,1,1,1,1,12,12,12,12,0.0833,100.2078,100.2078,1.0,0.0,0.0,307.0,307,ミラクルポップ☆アドベンチャー!!!!!,master,14,14.2,dx,ゲーム＆バラエティ,False,old
15000-15199,7 Wonders__dx__master,1,1,1,1,12,12,12,12,0.0833,99.0539,99.0539,0.0,0.0,0.0,306.0,306,7 Wonders,master,14+,14.9,dx,maimai,False,new
15000-15199,Cthugha__dx__master,1,1,1,1,12,12,12,12,0.0833,100.0288,100.0288,1.0,0.0,0.0,306.0,306,Cthugha,master,14,14.2,dx,ゲーム＆バラエティ,False,old
15000-15199,Grievous Lady__dx__master,1,1,1,1,12,12,12,12,0.0833,100.034,100.034,1.0,0.0,0.0,306.0,306,Grievous Lady,master,14,14.2,dx,ゲーム＆バラエティ,False,old
15000-15199,ラストピースに祝福と栄光を__dx__master,1,1,1,1,12,12,12,12,0.0833,99.5036,99.5036,0.0,0.0,0.0,306.0,306,ラストピースに祝福と栄光を,master,14+,14.6,dx,オンゲキ＆CHUNITHM,False,new
15000-15199,Don't Fight The Music__dx__master,1,1,1,1,12,12,12,12,0.0833,100.1694,100.1694,1.0,0.0,0.0,305.0,305,Don't Fight The Music,master,14,14.1,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,FREEDOM DiVE (tpz Overcute Remix)__std__master,1,1,1,1,12,12,12,12,0.0833,100.2595,100.2595,1.0,0.0,0.0,305.0,305,FREEDOM DiVE (tpz Overcute Remix),master,14,14.1,std,ゲーム＆バラエティ,False,old
15000-15199,Get U ♭ack__dx__master,1,1,1,1,12,12,12,12,0.0833,99.7806,99.7806,0.0,0.0,0.0,305.0,305,Get U ♭ack,master,14+,14.6,dx,maimai,False,new
15000-15199,Heavenly Blast__dx__master,1,1,1,1,12,12,12,12,0.0833,99.3017,99.3017,0.0,0.0,0.0,305.0,305,Heavenly Blast,master,14+,14.8,dx,maimai,False,old
15000-15199,VeRForTe αRtE:VEiN__dx__master,1,1,1,1,12,12,12,12,0.0833,99.1589,99.1589,0.0,0.0,0.0,305.0,305,VeRForTe αRtE:VEiN,master,14+,14.8,dx,maimai,False,old
15000-15199,Aegleseeker__dx__master,1,1,1,1,12,12,12,12,0.0833,99.5203,99.5203,0.0,0.0,0.0,304.0,304,Aegleseeker,master,14,14.5,dx,ゲーム＆バラエティ,False,old
15000-15199,BATTLE NO.1__dx__master,1,1,1,1,12,12,12,12,0.0833,99.5087,99.5087,0.0,0.0,0.0,304.0,304,BATTLE NO.1,master,14,14.5,dx,ゲーム＆バラエティ,False,old
15000-15199,QUATTUORUX__dx__master,1,1,1,1,12,12,12,12,0.0833,99.6199,99.6199,0.0,0.0,0.0,304.0,304,QUATTUORUX,master,14,14.5,dx,ゲーム＆バラエティ,False,old
15000-15199,Break The Speakers__dx__master,1,1,1,1,12,12,12,12,0.0833,99.1617,99.1617,0.0,0.0,0.0,303.0,303,Break The Speakers,master,14+,14.7,dx,maimai,False,new
15000-15199,DATAERR0R__dx__master,1,1,1,1,12,12,12,12,0.0833,100.304,100.304,1.0,0.0,0.0,303.0,303,DATAERR0R,master,14,14.0,dx,ゲーム＆バラエティ,False,new
15000-15199,End Time__std__master,1,1,1,1,12,12,12,12,0.0833,99.2728,99.2728,0.0,0.0,0.0,303.0,303,End Time,master,14+,14.7,std,ゲーム＆バラエティ,False,old
15000-15199,Re:Unknown X__dx__master,1,1,1,1,12,12,12,12,0.0833,99.1599,99.1599,0.0,0.0,0.0,303.0,303,Re:Unknown X,master,14+,14.7,dx,東方Project,False,old
15000-15199,VIIIbit Explorer__dx__master,1,1,1,1,12,12,12,12,0.0833,99.346,99.346,0.0,0.0,0.0,303.0,303,VIIIbit Explorer,master,14+,14.7,dx,maimai,False,old
15000-15199,系ぎて__dx__master,1,1,1,1,12,12,12,12,0.0833,99.2022,99.2022,0.0,0.0,0.0,303.0,303,系ぎて,master,14+,14.7,dx,maimai,False,old
15000-15199,GEOMETRIC DANCE__dx__master,1,1,1,1,12,12,12,12,0.0833,99.5473,99.5473,0.0,0.0,0.0,302.0,302,GEOMETRIC DANCE,master,14,14.4,dx,オンゲキ＆CHUNITHM,False,old
15000-15199,一か罰__dx__remaster,1,1,1,1,12,12,12,12,0.0833,100.0189,100.0189,1.0,0.0,0.0,302.0,302,一か罰,remaster,14,14.0,dx,maimai,False,old
15000-15199,星詠みとデスペラード__dx__master,1,1,1,1,12,12,12,12,0.0833,100.0565,100.0565,1.0,0.0,0.0,302.0,302,星詠みとデスペラード,master,14,14.0,dx,maimai,False,old
15000-15199,BREaK! BREaK! BREaK!__dx__master,1,1,1,1,12,12,12,12,0.0833,99.1311,99.1311,0.0,0.0,0.0,301.0,301,BREaK! BREaK! BREaK!,master,14+,14.6,dx,maimai,False,old
15000-15199,U&iVERSE -銀河鸞翔-__dx__master,1,1,1,1,12,12,12,12,0.0833,99.8461,99.8461,0.0,0.0,0.0,301.0,301,U&iVERSE -銀河鸞翔-,master,14,14.3,dx,maimai,False,old
15000-15199,熱異常__dx__remaster,1,1,1,1,12,12,12,12,0.0833,100.366,100.366,1.0,0.0,0.0,301.0,301,熱異常,remaster,13+,13.9,dx,niconico＆ボーカロイド,False,old
15000-15199,超最終鬼畜妹フランドール・S__dx__master,1,1,1,1,12,12,12,12,0.0833,100.487,100.487,1.0,0.0,0.0,301.0,301,超最終鬼畜妹フランドール・S,master,13+,13.9,dx,東方Project,False,new
15000-15199,N3V3R G3T OV3R__dx__master,1,1,1,1,12,12,12,12,0.0833,99.5568,99.5568,0.0,0.0,0.0,300.0,300,N3V3R G3T OV3R,master,14,14.3,dx,maimai,False,old
15000-15199,Party☆People☆Princess__dx__master,1,1,1,1,12,12,12,12,0.0833,99.6847,99.6847,0.0,0.0,0.0,300.0,300,Party☆People☆Princess,master,14,14.3,dx,maimai,False,old
15000-15199,Reach For The Stars (Re-Colors)__dx__master,1,1,1,1,12,12,12,12,0.0833,100.0863,100.0863,1.0,0.0,0.0,300.0,300,Reach For The Stars (Re-Colors),master,13+,13.9,dx,ゲーム＆バラエティ,False,old
15000-15199,ツムギボシ__dx__master,1,1,1,1,12,12,12,12,0.0833,100.1997,100.1997,1.0,0.0,0.0,300.0,300,ツムギボシ,master,13+,13.9,dx,maimai,False,old
15000-15199,華の集落、秋のお届け__dx__master,1,1,1,1,12,12,12,12,0.0833,100.0983,100.0983,1.0,0.0,0.0,300.0,300,華の集落、秋のお届け,master,13+,13.9,dx,maimai,False,old
