profile_id,profile_url,rating,rating_band,chart_id,song_id,title,displayed_title,difficulty,level,internal_level,chart_type,achievement,rank,chart_rating,calculated_chart_rating,best50_section,category,song_version,chart_version,is_new
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,MEGATON BLAST__dx__master,MEGATON BLAST,MEGATON BLAST,MEGATON BLAST,master,14,14.3,dx,100.5593,SSS+,321,321,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,チエルカ／エソテリカ__dx__master,チエルカ／エソテリカ,チエルカ／エソテリカ,チエルカ/エソテリカ,master,14,14.3,dx,100.5449,SSS+,321,321,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,"""411Ψ892""__dx__master","""411Ψ892""","""411Ψ892""","""411Ψ892""",master,14,14.3,dx,100.5376,SSS+,321,321,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,SQUAD-Phvntom-__dx__master,SQUAD-Phvntom-,SQUAD-Phvntom-,SQUAD-Phvntom-,master,14,14.3,dx,100.5356,SSS+,321,321,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,DEVOTION__dx__master,DEVOTION,DEVOTION,DEVOTION,master,14,14.3,dx,100.5224,SSS+,321,321,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,BULK UP (GAME EXCLUSIVE EDIT)__dx__master,BULK UP (GAME EXCLUSIVE EDIT),BULK UP (GAME EXCLUSIVE EDIT),BULK UP (GAME EXCLUSIVE EDIT),master,14,14.2,dx,100.7741,SSS+,319,319,old,ゲーム＆バラエティ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,勦滅__dx__master,勦滅,勦滅,勦滅,master,14,14.2,dx,100.6849,SSS+,319,319,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Cthugha__dx__master,Cthugha,Cthugha,Cthugha,master,14,14.2,dx,100.6097,SSS+,319,319,old,ゲーム＆バラエティ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,HYP3RTRIBE__dx__master,HYP3RTRIBE,HYP3RTRIBE,HYP3RTRIBE,master,14,14.1,dx,100.5966,SSS+,319,317,old,ゲーム＆バラエティ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,美夜月鏡__dx__master,美夜月鏡,美夜月鏡,美夜月鏡,master,14,14.1,dx,100.583,SSS+,319,317,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Chronomia__dx__master,Chronomia,Chronomia,Chronomia,master,14,14.2,dx,100.534,SSS+,319,319,old,ゲーム＆バラエティ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,LAMIA__dx__master,LAMIA,LAMIA,LAMIA,master,14+,14.7,dx,100.3008,SSS,318,318,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,ワンダーシャッフェンの法則__dx__master,ワンダーシャッフェンの法則,ワンダーシャッフェンの法則,ワンダーシャッフェンの法則,master,14,14.1,dx,100.6228,SSS+,317,317,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,R'N'R Monsta__dx__master,R'N'R Monsta,R'N'R Monsta,R'N'R Monsta,master,14,14.1,dx,100.6126,SSS+,317,317,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Lividi__std__master,Lividi,Lividi,Lividi,master,14,14.1,std,100.551,SSS+,317,317,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Aetheric Energy__dx__remaster,Aetheric Energy,Aetheric Energy,Aetheric Energy,remaster,14,14.1,dx,100.5147,SSS+,317,317,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Don't Fight The Music__dx__master,Don't Fight The Music,Don't Fight The Music,Don't Fight The Music,master,14,14.1,dx,100.5066,SSS+,317,317,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,INFiNiTE ENERZY -Overdoze-__dx__master,INFiNiTE ENERZY -Overdoze-,INFiNiTE ENERZY -Overdoze-,INFiNiTE ENERZY -Overdoze-,master,14,14.0,dx,100.8789,SSS+,315,315,old,ゲーム＆バラエティ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,シリウスの輝きのように__dx__remaster,シリウスの輝きのように,シリウスの輝きのように,シリウスの輝きのように,remaster,14,14.0,dx,100.6611,SSS+,315,315,old,POPS＆アニメ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,FFT__std__master,FFT,FFT,FFT,master,14,14.0,std,100.6204,SSS+,315,315,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,WE'RE BACK!!__dx__master,WE'RE BACK!!,WE'RE BACK!!,WE'RE BACK!!,master,14,14.0,dx,100.5548,SSS+,315,315,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Luminaria__dx__master,Luminaria,Luminaria,Luminaria,master,14,14.0,dx,100.5392,SSS+,315,315,old,ゲーム＆バラエティ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Raven Emperor__dx__master,Raven Emperor,Raven Emperor,Raven Emperor,master,14,14.5,dx,100.4707,SSS,314,314,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Axeria__std__master,Axeria,Axeria,Axeria,master,14,14.5,std,100.1836,SSS,313,313,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Falsum Atlantis.__dx__master,Falsum Atlantis.,Falsum Atlantis.,Falsum Atlantis.,master,14,14.5,dx,100.1066,SSS,313,313,old,オンゲキ＆CHUNITHM,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,CITRUS MONSTER__std__master,CITRUS MONSTER,CITRUS MONSTER,CITRUS MONSTER,master,14,14.5,std,100.0102,SSS,313,313,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,LANCE__dx__master,LANCE,LANCE,LANCE,master,13+,13.9,dx,100.8196,SSS+,312,312,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,NightTheater__dx__master,NightTheater,NightTheater,NightTheater,master,13+,13.9,dx,100.7948,SSS+,312,312,old,ゲーム＆バラエティ,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,マツヨイナイトバグ__dx__master,マツヨイナイトバグ,マツヨイナイトバグ,マツヨイナイトバグ,master,13+,13.9,dx,100.7825,SSS+,312,312,old,東方Project,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,Yakumo >>JOINT STRUGGLE (2019 Update)__dx__master,Yakumo >>JOINT STRUGGLE (2019 Update),Yakumo >>JOINT STRUGGLE (2019 Update),Yakumo >>JOINT STRUGGLE (2019 Update),master,13+,13.9,dx,100.7224,SSS+,312,312,old,東方Project,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,モ°ルモ°ル__dx__master,モ°ルモ°ル,モ°ルモ°ル,モ°ルモ°ル,master,13+,13.9,dx,100.678,SSS+,312,312,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,keep hopping__std__master,keep hopping,keep hopping,keep hopping,master,13+,13.9,std,100.6766,SSS+,312,312,old,maimai,,,False
madera_114514,https://maimai.shiftpsh.com/profile/madera_114514/home,15801,15500-15999,病み垢ステロイド__dx__master,病み垢ステロイド,病み垢ステロイド,病み垢ステロイド,master,13+,13.8,dx,100.6521,SSS+,312,310,old,niconico＆ボーカロイド,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,ATLAS RUSH__dx__master,ATLAS RUSH,ATLAS RUSH,ATLAS RUSH,master,14+,14.7,dx,100.5509,SSS+,330,330,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Break The Speakers__dx__master,Break The Speakers,Break The Speakers,Break The Speakers,master,14+,14.7,dx,100.5065,SSS+,330,330,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,ラストピースに祝福と栄光を__dx__master,ラストピースに祝福と栄光を,ラストピースに祝福と栄光を,ラストピースに祝福と栄光を,master,14+,14.6,dx,100.5139,SSS+,328,328,new,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Åntinomiε__dx__master,Åntinomiε,Åntinomiε,Åntinomiε,master,14+,14.6,dx,100.5047,SSS+,328,328,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,MYTH Re：LEASE__dx__master,MYTH Re：LEASE,MYTH Re：LEASE,MYTH Re:LEASE,master,14,14.5,dx,100.5895,SSS+,326,326,new,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Get U ♭ack__dx__master,Get U ♭ack,Get U ♭ack,Get U ♭ack,master,14+,14.6,dx,100.5867,SSS+,326,328,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Retribution ～ Cycle of Redemption ～__dx__master,Retribution ～ Cycle of Redemption ～,Retribution ～ Cycle of Redemption ～,Retribution ~ Cycle of Redemption ~,master,14,14.4,dx,100.5174,SSS+,324,324,new,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Xaleid◆scopiX__dx__master,Xaleid◆scopiX,Xaleid◆scopiX,Xaleid◆scopiX,master,14+,14.9,dx,100.0255,SSS,321,321,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Zitronectar__dx__master,Zitronectar,Zitronectar,Zitronectar,master,14,14.4,dx,100.8411,SSS+,321,324,new,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,ニルヴの心臓__dx__master,ニルヴの心臓,ニルヴの心臓,ニルヴの心臓,master,14,14.3,dx,100.5447,SSS+,321,321,new,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Customized Justice__dx__master,Customized Justice,Customized Justice,Customized Justice,master,14+,14.8,dx,100.2979,SSS,320,320,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,FLΛME/FRΦST__dx__master,FLΛME/FRΦST,FLΛME/FRΦST,FLΛME/FRΦST,master,14+,14.8,dx,100.2119,SSS,320,320,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Destined Marionette__dx__master,Destined Marionette,Destined Marionette,Destined Marionette,master,14,14.3,dx,100.7915,SSS+,319,321,new,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,忙シー日__dx__master,忙シー日,忙シー日,忙シー日,master,14,14.2,dx,100.6952,SSS+,319,319,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,殿ッ！？ご乱心！？__dx__master,殿ッ！？ご乱心！？,殿ッ！？ご乱心！？,殿ッ!?ご乱心!?,master,14,14.2,dx,100.5986,SSS+,319,319,new,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,雨露霜雪__dx__master,雨露霜雪,雨露霜雪,雨露霜雪,master,14+,14.6,dx,100.5267,SSS+,330,328,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,源平大戦絵巻テーマソング__std__remaster,源平大戦絵巻テーマソング,源平大戦絵巻テーマソング,源平大戦絵巻テーマソング,remaster,14+,14.6,std,100.5987,SSS+,328,328,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,神威__dx__master,神威,神威,神威,master,14+,14.6,dx,100.5958,SSS+,328,328,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,BLACK SWAN__dx__master,BLACK SWAN,BLACK SWAN,BLACK SWAN,master,14+,14.6,dx,100.574,SSS+,328,328,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Λzure Vixen__dx__master,Λzure Vixen,Λzure Vixen,Λzure Vixen,master,14+,14.6,dx,100.5625,SSS+,328,328,old,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,超熊猫的周遊記（ワンダーパンダートラベラー）__dx__master,超熊猫的周遊記（ワンダーパンダートラベラー）,超熊猫的周遊記（ワンダーパンダートラベラー）,超熊猫的周遊記 (ワンダーパンダートラベラー),master,14+,14.6,dx,100.5502,SSS+,328,328,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,ViRTUS__dx__master,ViRTUS,ViRTUS,ViRTUS,master,14+,14.6,dx,100.5405,SSS+,328,328,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,mystique as iris__dx__master,mystique as iris,mystique as iris,mystique as iris,master,14+,14.6,dx,100.5402,SSS+,328,328,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,otorii INNOVATED -[i]3-__dx__master,otorii INNOVATED -[i]3-,otorii INNOVATED -[i]3-,otorii INNOVATED -[i]3-,master,14,14.5,dx,100.7166,SSS+,326,326,old,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Raven Emperor__dx__master,Raven Emperor,Raven Emperor,Raven Emperor,master,14,14.5,dx,100.6559,SSS+,326,326,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Falsum Atlantis.__dx__master,Falsum Atlantis.,Falsum Atlantis.,Falsum Atlantis.,master,14,14.5,dx,100.64,SSS+,326,326,old,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,MarbleBlue.__dx__master,MarbleBlue.,MarbleBlue.,MarbleBlue.,master,14,14.5,dx,100.6321,SSS+,326,326,old,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,QUATTUORUX__dx__master,QUATTUORUX,QUATTUORUX,QUATTUORUX,master,14,14.5,dx,100.6165,SSS+,326,326,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,最強STRONGER__dx__master,最強STRONGER,最強STRONGER,最強STRONGER,master,14,14.5,dx,100.6085,SSS+,326,326,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Dragoon__std__remaster,Dragoon,Dragoon,Dragoon,remaster,14,14.5,std,100.5472,SSS+,326,326,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,アポカリプスに反逆の焔を焚べろ__dx__master,アポカリプスに反逆の焔を焚べろ,アポカリプスに反逆の焔を焚べろ,アポカリプスに反逆の焔を焚べろ,master,14,14.5,dx,100.5346,SSS+,326,326,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,ouroboros -twin stroke of the end-__dx__master,ouroboros -twin stroke of the end-,ouroboros -twin stroke of the end-,ouroboros -twin stroke of the end-,master,14,14.5,dx,100.5005,SSS+,326,326,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Energizing Flame__dx__master,Energizing Flame,Energizing Flame,Energizing Flame,master,14,14.4,dx,100.9231,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Trick tear__dx__master,Trick tear,Trick tear,Trick tear,master,14,14.4,dx,100.8398,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Alea jacta est!__std__master,Alea jacta est!,Alea jacta est!,Alea jacta est!,master,14,14.4,std,100.707,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,極圏__std__master,極圏,極圏,極圏,master,14,14.4,std,100.6773,SSS+,324,324,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,#狂った民族２ PRAVARGYAZOOQA__dx__master,#狂った民族２ PRAVARGYAZOOQA,#狂った民族２ PRAVARGYAZOOQA,#狂った民族2 PRAVARGYAZOOQA,master,14,14.4,dx,100.6339,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Re：End of a Dream__dx__master,Re：End of a Dream,Re：End of a Dream,Re:End of a Dream,master,14,14.4,dx,100.6293,SSS+,324,324,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Moon of Noon__std__master,Moon of Noon,Moon of Noon,Moon of Noon,master,14,14.4,std,100.6229,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,UniTas__dx__master,UniTas,UniTas,UniTas,master,14,14.4,dx,100.5982,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Contrapasso -paradiso-__std__master,Contrapasso -paradiso-,Contrapasso -paradiso-,Contrapasso -paradiso-,master,14,14.4,std,100.5628,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,FLUFFY FLASH__dx__master,FLUFFY FLASH,FLUFFY FLASH,FLUFFY FLASH,master,14,14.4,dx,100.5533,SSS+,324,324,old,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,Panopticon__std__master,Panopticon,Panopticon,Panopticon,master,14,14.4,std,100.5244,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,天使光輪__dx__master,天使光輪,天使光輪,天使光輪,master,14,14.4,dx,100.5212,SSS+,324,324,old,ゲーム＆バラエティ,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,有明/Ariake__dx__master,有明/Ariake,有明/Ariake,有明/Ariake,master,14,14.4,dx,100.5212,SSS+,324,324,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,スピカの天秤__dx__master,スピカの天秤,スピカの天秤,スピカの天秤,master,14,14.4,dx,100.5099,SSS+,324,324,old,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,躯樹の墓守__dx__master,躯樹の墓守,躯樹の墓守,躯樹の墓守,master,14+,14.9,dx,100.2488,SSS,322,322,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,the EmpErroR__std__remaster,the EmpErroR,the EmpErroR,the EmpErroR,remaster,14+,14.9,std,100.0538,SSS,322,322,old,maimai,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,SUPER AMBULANCE__dx__master,SUPER AMBULANCE,SUPER AMBULANCE,SUPER AMBULANCE,master,14,14.3,dx,100.9331,SSS+,321,321,old,オンゲキ＆CHUNITHM,,,False
maiowo,https://maimai.shiftpsh.com/profile/maiowo/home,16234,16000-16499,DEVOTION__dx__master,DEVOTION,DEVOTION,DEVOTION,master,14,14.3,dx,100.7214,SSS+,321,321,old,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Ref:rain (for 7th Heaven)__dx__master,Ref:rain (for 7th Heaven),Ref:rain (for 7th Heaven),Ref:rain (for 7th Heaven),master,14,14.0,dx,100.7263,SSS+,315,315,new,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,MYTH Re：LEASE__dx__master,MYTH Re：LEASE,MYTH Re：LEASE,MYTH Re:LEASE,master,14,14.5,dx,100.032,SSS,313,313,new,ゲーム＆バラエティ,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Luminescence__dx__master,Luminescence,Luminescence,Luminescence,master,13+,13.8,dx,100.8994,SSS+,310,310,new,ゲーム＆バラエティ,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,電光刹歌__dx__master,電光刹歌,電光刹歌,電光刹歌,master,13+,13.8,dx,100.7531,SSS+,310,310,new,niconico＆ボーカロイド,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,ありきたりな恋の歌__dx__master,ありきたりな恋の歌,ありきたりな恋の歌,ありきたりな恋の歌,master,13+,13.7,dx,100.6991,SSS+,310,308,new,niconico＆ボーカロイド,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,メズマライザー__dx__remaster,メズマライザー,メズマライザー,メズマライザー,remaster,13+,13.8,dx,100.6123,SSS+,310,310,new,niconico＆ボーカロイド,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,しゅ～しん？変身☆ハカイシンzzZ__dx__master,しゅ～しん？変身☆ハカイシンzzZ,しゅ～しん？変身☆ハカイシンzzZ,しゅ~しん?変身☆ハカイシンzzZ,master,13+,13.8,dx,100.6006,SSS+,310,310,new,niconico＆ボーカロイド,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Unfinished Epic__dx__master,Unfinished Epic,Unfinished Epic,Unfinished Epic,master,13+,13.8,dx,100.5146,SSS+,310,310,new,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,crazy (about you)__dx__master,crazy (about you),crazy (about you),crazy (about you),master,13+,13.7,dx,100.5067,SSS+,310,308,new,オンゲキ＆CHUNITHM,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Zitronectar__dx__master,Zitronectar,Zitronectar,Zitronectar,master,14,14.4,dx,100.3976,SSS,310,312,new,オンゲキ＆CHUNITHM,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,エンジェル ドリーム__dx__master,エンジェル ドリーム,エンジェル ドリーム,エンジェル ドリーム,master,13+,13.6,dx,100.8991,SSS+,308,306,new,ゲーム＆バラエティ,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,テトリス__dx__remaster,テトリス,テトリス,テトリス,remaster,13+,13.7,dx,100.8268,SSS+,308,308,new,niconico＆ボーカロイド,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,CiRCLE CAMPAiGN__dx__master,CiRCLE CAMPAiGN,CiRCLE CAMPAiGN,CiRCLE CAMPAiGN,master,13+,13.7,dx,100.7535,SSS+,308,308,new,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Fraq__dx__master,Fraq,Fraq,Fraq,master,13+,13.7,dx,100.6521,SSS+,308,308,new,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,月光__dx__master,月光,月光,月光,master,13+,13.7,dx,100.5732,SSS+,308,308,new,niconico＆ボーカロイド,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Glorious Crown__std__master,Glorious Crown,Glorious Crown,Glorious Crown,master,14+,14.8,std,100.0923,SSS,319,319,old,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,雨露霜雪__dx__master,雨露霜雪,雨露霜雪,雨露霜雪,master,14+,14.6,dx,100.0938,SSS,317,315,old,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,一か罰__dx__remaster,一か罰,一か罰,一か罰,remaster,14,14.0,dx,100.5101,SSS+,315,315,old,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Last Samurai__dx__master,Last Samurai,Last Samurai,Last Samurai,master,13+,13.9,dx,100.6652,SSS+,312,312,old,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,マツヨイナイトバグ__dx__master,マツヨイナイトバグ,マツヨイナイトバグ,マツヨイナイトバグ,master,13+,13.9,dx,100.6314,SSS+,312,312,old,東方Project,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Edelweiss__dx__master,Edelweiss,Edelweiss,Edelweiss,master,13+,13.9,dx,100.5713,SSS+,312,312,old,maimai,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,病み垢ステロイド__dx__master,病み垢ステロイド,病み垢ステロイド,病み垢ステロイド,master,13+,13.8,dx,100.5131,SSS+,312,310,old,niconico＆ボーカロイド,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,OMAKENO Stroke__dx__master,OMAKENO Stroke,OMAKENO Stroke,OMAKENO Stroke,master,13+,13.8,dx,100.835,SSS+,310,310,old,ゲーム＆バラエティ,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,Final Step!__dx__master,Final Step!,Final Step!,Final Step!,master,13+,13.8,dx,100.7889,SSS+,310,310,old,ゲーム＆バラエティ,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,偉大なる悪魔は実は大天使パトラちゃん様なのだ！__dx__master,偉大なる悪魔は実は大天使パトラちゃん様なのだ！,偉大なる悪魔は実は大天使パトラちゃん様なのだ！,偉大なる悪魔は実は大天使パトラちゃん様なのだ!,master,13+,13.8,dx,100.7411,SSS+,310,310,old,POPS＆アニメ,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,あつすぎの歌__dx__master,あつすぎの歌,あつすぎの歌,あつすぎの歌,master,13+,13.8,dx,100.6426,SSS+,310,310,old,POPS＆アニメ,,,False
marco_326,https://maimai.shiftpsh.com/profile/marco_326/home,15506,15500-15999,ウルトラトレーラー__dx__master,ウルトラトレーラー,ウルトラトレーラー,ウルトラトレーラー,master,13+,13.8,dx,100.6363,SSS+,310,310,old,niconico＆ボーカロイド,,,False
